grid_id,farmland_area_m2,farmland_ratio,analysis_area_m2
라마43a29b,0.0,0.0,221873.92252307912
라마43b18a,0.0,0.0,148314.55798864132
라마43b18b,0.0,0.0,249542.07289687105
라마43b19a,0.0,0.0,250000.0
라마43b19b,0.0,0.0,250000.0
라마43b20a,0.0,0.0,250000.0
라마43b20b,0.0,0.0,250000.0
라마43b21a,0.0,0.0,250000.0
라마43b21b,1020.7434046154023,0.004082973618461609,250000.0
라마43b22a,0.0,0.0,250000.0
라마43b22b,0.0,0.0,250000.0
라마43b23a,0.0,0.0,250000.0
라마43b23b,0.0,0.0,250000.0
라마43b24a,16208.807040305397,0.06483522816122159,250000.0
라마43b24b,16863.51893034429,0.06745407572137715,250000.0
라마43b25a,4813.771898816819,0.019255087595267277,250000.0
라마43b25b,0.0,0.0,250000.0
라마43b26a,1631.258821397667,0.006525035285590668,250000.0
라마43b26b,12193.762181619059,0.048775048726476235,250000.0
라마43b27a,64686.156126838876,0.2587446245073555,250000.0
라마43b27b,41479.16850797377,0.16591667403189508,250000.0
라마43b28a,5645.044504756332,0.022580178019025326,250000.0
라마43b28b,638.2698938988256,0.002553079575595302,250000.0
라마43b29a,26.783991786485462,0.00010713596714594185,250000.0
라마43b29b,607.4910325811463,0.0024300206190536497,249994.18845167183
라마43b30a,7474.120438618022,0.03581534375190862,208684.87233826204
라마43b30b,0.0,0.0,242911.65194414087
라마43b31a,2393.4484398019968,0.00974039588035429,245723.93865730017
라마43b31b,2244.9272256702798,0.01188455710682916,188894.47923812736
라마44a16b,0.0,0.0,119543.68774512956
라마44a17a,0.0,0.0,182727.5954978416
라마44a17b,0.0,0.0,249843.3001477738
라마44a18a,0.0,0.0,250000.0
라마44a18b,62.71072121974842,0.0002508428848789937,250000.0
라마44a19a,0.0,0.0,250000.0
라마44a19b,0.0,0.0,250000.0
라마44a20a,0.0,0.0,250000.0
라마44a20b,0.0,0.0,250000.0
라마44a21a,0.0,0.0,250000.0
라마44a21b,0.0,0.0,250000.0
라마44a22a,0.0,0.0,250000.0
라마44a22b,0.0,0.0,250000.0
라마44a23a,0.0,0.0,250000.0
라마44a23b,0.0,0.0,250000.0
라마44a24a,0.0,0.0,250000.0
라마44a24b,3294.8273555087444,0.013179309422034978,250000.0
라마44a25a,46246.74578152354,0.18498698312609416,250000.0
라마44a25b,34433.549465766206,0.13773419786306482,250000.0
라마44a26a,35631.702837206,0.142526811348824,250000.0
라마44a26b,96982.17219600757,0.38792868878403025,250000.0
라마44a27a,88458.0487499936,0.35383219499997437,250000.0
라마44a27b,28931.047498561176,0.1157241899942447,250000.0
라마44a28a,4234.523626610036,0.016938094506440144,250000.0
라마44a28b,1252.3113515331834,0.005009245406132733,250000.0
라마44a29a,0.0,0.0,250000.0
라마44a29b,3682.1388837024533,0.014728555534809814,250000.0
라마44a30a,24070.551439257393,0.09628220575702957,250000.0
라마44a30b,1271.786783837217,0.005087147135348868,250000.0
라마44a31a,12266.86189179931,0.04906744756719724,250000.0
라마44a31b,3846.543132489005,0.01538617252995602,250000.0
라마44a32a,2549.123753616367,0.010196495014465469,250000.0
라마44a32b,10272.086105881694,0.04644671756628105,221158.49395004235
라마44a33a,0.0,0.0,202864.5938346998
라마44a33b,5502.836132888915,0.02201134453155566,250000.0
라마44a34a,28337.221546472763,0.11334888618589105,250000.0
라마44a34b,751.6104428763035,0.0033574974806622566,223860.3147746966
라마44b16a,1313.941904098652,0.00790262784587984,166266.4533524372
라마44b16b,0.0,0.0,250000.0
라마44b17a,0.0,0.0,250000.0
라마44b17b,0.0,0.0,250000.0
라마44b18a,0.0,0.0,250000.0
라마44b18b,5200.611007202755,0.02080244402881102,250000.0
라마44b19a,1072.5932699606742,0.004290373079842697,250000.0
라마44b19b,0.0,0.0,250000.0
라마44b20a,0.0,0.0,250000.0
라마44b20b,172.1540543577769,0.0006886162174311076,250000.0
라마44b21a,18315.42735280803,0.07326170941123213,250000.0
라마44b21b,1897.0971703034083,0.007588388681213633,250000.0
라마44b22a,0.0,0.0,250000.0
라마44b22b,0.0,0.0,250000.0
라마44b23a,0.0,0.0,250000.0
라마44b23b,0.0,0.0,250000.0
라마44b24a,0.0,0.0,250000.0
라마44b24b,0.0,0.0,250000.0
라마44b25a,16037.960451747429,0.06415184180698971,250000.0
라마44b25b,43405.900174825285,0.17362360069930113,250000.0
라마44b26a,104355.50894778632,0.4174220357911453,250000.0
라마44b26b,90672.7840581059,0.3626911362324236,250000.0
라마44b27a,18311.73617136866,0.07324694468547463,250000.0
라마44b27b,0.0,0.0,250000.0
라마44b28a,0.0,0.0,250000.0
라마44b28b,0.0,0.0,250000.0
라마44b29a,0.0,0.0,250000.0
라마44b29b,0.0,0.0,250000.0
라마44b30a,8225.90324483412,0.03290361297933648,250000.0
라마44b30b,9921.773976149538,0.03968709590459815,250000.0
라마44b31a,36132.089317522885,0.14452835727009153,250000.0
라마44b31b,0.0,0.0,250000.0
라마44b32a,3760.297593374844,0.015041190373499375,250000.0
라마44b32b,83336.46395606954,0.33334585582427817,250000.0
라마44b33a,22626.33357183797,0.09050533428735189,250000.0
라마44b33b,30747.58391017346,0.12299033564069384,250000.0
라마44b34a,38360.202576936645,0.1534408103077466,250000.0
라마44b34b,22223.030433118867,0.08889212173247547,250000.0
라마45a15b,29216.57778859099,0.2283956141686446,127920.92306561462
라마45a16a,44317.4631132191,0.1772698524528764,250000.0
라마45a16b,4205.3645318696135,0.016821458127478456,250000.0
라마45a17a,0.0,0.0,250000.0
라마45a17b,0.0,0.0,250000.0
라마45a18a,2245.4636584185814,0.008981854633674326,250000.0
라마45a18b,50682.68878823514,0.20273075515294053,250000.0
라마45a19a,5719.65809776011,0.02287863239104044,250000.0
라마45a19b,1405.1177123449845,0.005620470849379938,250000.0
라마45a20a,0.0,0.0,250000.0
라마45a20b,1769.9671173771812,0.007079868469508725,250000.0
라마45a21a,6919.892658418313,0.02767957063367325,250000.0
라마45a21b,0.0,0.0,250000.0
라마45a22a,0.0,0.0,250000.0
라마45a22b,0.0,0.0,250000.0
라마45a23a,0.0,0.0,250000.0
라마45a23b,0.0,0.0,250000.0
라마45a24a,0.0,0.0,250000.0
라마45a24b,0.0,0.0,250000.0
라마45a25a,25707.839875779537,0.10283135950311814,250000.0
라마45a25b,52076.53291902699,0.20830613167610795,250000.0
라마45a26a,68937.9195842858,0.2757516783371432,250000.0
라마45a26b,123.23885432942897,0.0004929554173177159,250000.0
라마45a27a,674.8174879354381,0.002699269951741752,250000.0
라마45a27b,13350.172691376492,0.05340069076550597,250000.0
라마45a28a,0.0,0.0,250000.0
라마45a28b,0.0,0.0,250000.0
라마45a29a,2432.9188332915583,0.009731675333166233,250000.0
라마45a29b,0.0,0.0,250000.0
라마45a30a,0.0,0.0,250000.0
라마45a30b,0.0,0.0,250000.0
라마45a31a,2317.7393837946124,0.00927095753517845,250000.0
라마45a31b,9104.715757870354,0.03641886303148142,250000.0
라마45a32a,7844.940354417931,0.03137976141767172,250000.0
라마45a32b,80392.80221063212,0.32157120884252843,250000.0
라마45a33a,60915.16368156406,0.24366065472625623,250000.0
라마45a33b,4545.841434209264,0.018183365736837057,250000.0
라마45a34a,5871.613154675363,0.023486452618701453,250000.0
라마45a34b,3646.878050794423,0.014587512203177692,250000.0
라마45a35b,0.0,0.0,188200.896335891
라마45a36a,0.0,0.0,232304.2855110954
라마45b16a,19702.834112665885,0.07881133645066354,250000.0
라마45b16b,39377.47071010001,0.15750988284040005,250000.0
라마45b17a,30625.939695762325,0.1225037587830493,250000.0
라마45b17b,8496.280146701061,0.033985120586804245,250000.0
라마45b18a,50924.60981856846,0.20369843927427383,250000.0
라마45b18b,69003.79935712702,0.27601519742850805,250000.0
라마45b19a,22024.871890007595,0.08809948756003037,250000.0
라마45b19b,37167.103747794354,0.14866841499117742,250000.0
라마45b20a,28418.713832116915,0.11367485532846766,250000.0
라마45b20b,19705.231387832522,0.07882092555133009,250000.0
라마45b21a,0.0,0.0,250000.0
라마45b21b,0.0,0.0,250000.0
라마45b22a,0.0,0.0,250000.0
라마45b22b,0.0,0.0,250000.0
라마45b23a,0.0,0.0,250000.0
라마45b23b,0.0,0.0,250000.0
라마45b24a,0.0,0.0,250000.0
라마45b24b,0.0,0.0,250000.0
라마45b25a,2924.028221179802,0.01169611288471921,250000.0
라마45b25b,39382.742070441476,0.1575309682817659,250000.0
라마45b26a,18641.639768640925,0.0745665590745637,250000.0
라마45b26b,17.53530472165495,7.01412188866198e-05,250000.0
라마45b27a,0.0,0.0,250000.0
라마45b27b,715.3626543338925,0.00286145061733557,250000.0
라마45b28a,0.0,0.0,250000.0
라마45b28b,5166.833195914827,0.020667332783659308,250000.0
라마45b29a,19116.720700899634,0.07646688280359853,250000.0
라마45b29b,803.279872858582,0.003213119491434328,250000.0
라마45b30a,0.0,0.0,250000.0
라마45b30b,0.0,0.0,250000.0
라마45b31a,0.0,0.0,250000.0
라마45b31b,2137.0841413953835,0.008548336565581535,250000.0
라마45b32a,15246.540092348483,0.06098616036939393,250000.0
라마45b32b,75861.68308329568,0.3034467323331827,250000.0
라마45b33a,73824.50221733465,0.2952980088693386,250000.0
라마45b33b,43282.28287943796,0.17312913151775183,250000.0
라마45b34a,35483.480458943915,0.14193392183577566,250000.0
라마45b34b,9730.107530425588,0.038920430121702355,250000.0
라마45b35a,0.0,0.0,250000.0
라마45b35b,9126.334741413428,0.03650533896565371,250000.0
라마45b36a,17390.90785786746,0.06956363143146983,250000.0
라마45b36b,26414.854698975523,0.1056594187959021,250000.0
라마45b37a,9474.581420414943,0.037898325681659774,250000.0
라마45b37b,0.0,0.0,233237.63570030636
라마46a15a,16840.689914971153,0.10114119033921044,166506.74031510137
라마46a15b,15986.47152667852,0.0719766377351639,222106.39493192657
라마46a16a,35358.39849196397,0.14143359396785588,250000.0
라마46a16b,5329.745695160903,0.021318982780643612,250000.0
라마46a17a,93305.39398869294,0.3732215759547718,250000.0
라마46a17b,50669.25227662608,0.20267700910650432,250000.0
라마46a18a,35432.935697776695,0.14173174279110679,250000.0
라마46a18b,4715.3453557818175,0.01886138142312727,250000.0
라마46a19a,38053.215671236736,0.15221286268494694,250000.0
라마46a19b,41310.710207098484,0.16524284082839394,250000.0
라마46a20a,66180.85915935945,0.2647234366374378,250000.0
라마46a20b,6979.736754088802,0.02791894701635521,250000.0
라마46a21a,33.809773471257245,0.00013523909388502898,250000.0
라마46a21b,3310.565214967573,0.013242260859870292,250000.0
라마46a22a,0.0,0.0,250000.0
라마46a22b,0.0,0.0,250000.0
라마46a23a,0.0,0.0,250000.0
라마46a23b,0.0,0.0,250000.0
라마46a24a,11647.540630058522,0.04659016252023409,250000.0
라마46a24b,6753.073229614979,0.027012292918459916,250000.0
라마46a25a,45933.344884989034,0.18373337953995614,250000.0
라마46a25b,37324.49719176837,0.14929798876707348,250000.0
라마46a26a,13899.811842859617,0.05559924737143847,250000.0
라마46a26b,4422.385249562535,0.01768954099825014,250000.0
라마46a27a,0.0,0.0,250000.0
라마46a27b,0.0,0.0,250000.0
라마46a28a,0.0,0.0,250000.0
라마46a28b,2133.234859263815,0.00853293943705526,250000.0
라마46a29a,8876.332762680233,0.03550533105072093,250000.0
라마46a29b,24664.093361429645,0.09865637344571858,250000.0
라마46a30a,1478.1027594238244,0.005912411037695298,250000.0
라마46a30b,0.0,0.0,250000.0
라마46a31a,0.0,0.0,250000.0
라마46a31b,0.0,0.0,250000.0
라마46a32a,0.0,0.0,250000.0
라마46a32b,25542.609450165342,0.10217043780066137,250000.0
라마46a33a,43135.29488965922,0.17254117955863688,250000.0
라마46a33b,0.0,0.0,250000.0
라마46a34a,18296.26989498436,0.07318507957993745,250000.0
라마46a34b,0.0,0.0,250000.0
라마46a35a,0.0,0.0,250000.0
라마46a35b,20206.25176672589,0.08082500706690356,250000.0
라마46a36a,0.0,0.0,250000.0
라마46a36b,13025.195142558388,0.052100780570233554,250000.0
라마46a37a,8520.469842593471,0.03408187937037389,250000.0
라마46a37b,0.0,0.0,250000.0
라마46a38a,0.0,0.0,188669.12896922865
라마46b14b,15949.473804707504,0.07857424518738065,202986.02635853324
라마46b15a,151642.40924587543,0.6065696369835017,250000.0
라마46b15b,69622.49937627825,0.278489997505113,250000.0
라마46b16a,16488.478482517472,0.06595391393006989,250000.0
라마46b16b,26998.37739116899,0.10799350956467596,250000.0
라마46b17a,46301.392528688295,0.1852055701147532,250000.0
라마46b17b,80388.56268113223,0.3215542507245289,250000.0
라마46b18a,12869.850236079346,0.05147940094431738,250000.0
라마46b18b,8619.313579965812,0.034477254319863246,250000.0
라마46b19a,7519.051793951657,0.030076207175806627,250000.0
라마46b19b,22384.454506258175,0.0895378180250327,250000.0
라마46b20a,35601.182304690825,0.1424047292187633,250000.0
라마46b20b,37586.99637579121,0.15034798550316486,250000.0
라마46b21a,48402.77163560331,0.19361108654241324,250000.0
라마46b21b,23742.71792016459,0.09497087168065835,250000.0
라마46b22a,4900.593165790565,0.01960237266316226,250000.0
라마46b22b,2459.7747114409526,0.00983909884576381,250000.0
라마46b23a,14709.091895053678,0.05883636758021471,250000.0
라마46b23b,33855.55613674575,0.135422224546983,250000.0
라마46b24a,50294.2790166028,0.2011771160664112,250000.0
라마46b24b,73403.47426967933,0.2936138970787173,250000.0
라마46b25a,42540.468775035224,0.17016187510014089,250000.0
라마46b25b,14266.966020964088,0.05706786408385635,250000.0
라마46b26a,5246.718839517403,0.02098687535806961,250000.0
라마46b26b,704.1634661001343,0.0028166538644005374,250000.0
라마46b27a,0.0,0.0,250000.0
라마46b27b,0.0,0.0,250000.0
라마46b28a,0.0,0.0,250000.0
라마46b28b,0.0,0.0,250000.0
라마46b29a,0.0,0.0,250000.0
라마46b29b,0.0,0.0,250000.0
라마46b30a,629.3646275926136,0.0025174585103704544,250000.0
라마46b30b,0.0,0.0,250000.0
라마46b31a,0.0,0.0,250000.0
라마46b31b,0.0,0.0,250000.0
라마46b32a,0.0,0.0,250000.0
라마46b32b,1911.6949715083408,0.007646779886033363,250000.0
라마46b33a,23920.037432550205,0.09568014973020082,250000.0
라마46b33b,42263.72918022577,0.16905491672090306,250000.0
라마46b34a,7476.958400130645,0.029907833600522578,250000.0
라마46b34b,16764.298267340866,0.06705719306936346,250000.0
라마46b35a,40408.81165959279,0.16163524663837117,250000.0
라마46b35b,0.0,0.0,250000.0
라마46b36a,0.0,0.0,250000.0
라마46b36b,0.0,0.0,250000.0
라마46b37a,19798.587619800335,0.07919435047920134,250000.0
라마46b37b,481.3138516907077,0.0019252554067628307,250000.0
라마46b38a,0.0,0.0,250000.0
라마47a14b,10725.979572148899,0.05074937552678522,211351.9518380633
라마47a15a,160556.14563820578,0.6422245825528231,250000.0
라마47a15b,66618.58367460068,0.2664743346984027,250000.0
라마47a16a,49354.58723754615,0.1974183489501846,250000.0
라마47a16b,63517.88647819388,0.25407154591277553,250000.0
라마47a17a,72466.01439917392,0.28986405759669565,250000.0
라마47a17b,14168.62818307133,0.05667451273228532,250000.0
라마47a18a,15545.979759738915,0.06218391903895566,250000.0
라마47a18b,5748.590487572781,0.022994361950291125,250000.0
라마47a19a,30617.108667589568,0.12246843467035827,250000.0
라마47a19b,34933.62026049076,0.13973448104196304,250000.0
라마47a20a,25953.78916496206,0.10381515665984825,250000.0
라마47a20b,46692.75628638238,0.1867710251455295,250000.0
라마47a21a,108995.51586781745,0.4359820634712698,250000.0
라마47a21b,101063.38629113013,0.4042535451645205,250000.0
라마47a22a,12875.498275113207,0.05150199310045283,250000.0
라마47a22b,7199.446538497101,0.028797786153988404,250000.0
라마47a23a,67851.7651875293,0.27140706075011717,250000.0
라마47a23b,104734.76496743262,0.4189390598697305,250000.0
라마47a24a,116867.45095897617,0.4674698038359047,250000.0
라마47a24b,134989.04157981672,0.5399561663192669,250000.0
라마47a25a,21131.04743098854,0.08452418972395416,250000.0
라마47a25b,1697.7239882586357,0.006790895953034543,250000.0
라마47a26a,0.0,0.0,250000.0
라마47a26b,0.0,0.0,250000.0
라마47a27a,0.0,0.0,250000.0
라마47a27b,8545.878276179086,0.034183513104716345,250000.0
라마47a28a,1165.0029781036726,0.00466001191241469,250000.0
라마47a28b,0.0,0.0,250000.0
라마47a29a,0.0,0.0,250000.0
라마47a29b,0.0,0.0,250000.0
라마47a30a,0.0,0.0,250000.0
라마47a30b,0.0,0.0,250000.0
라마47a31a,0.0,0.0,250000.0
라마47a31b,0.0,0.0,250000.0
라마47a32a,110.0691078121784,0.00044027643124871363,250000.0
라마47a32b,8603.319770930118,0.03441327908372047,250000.0
라마47a33a,11722.254019488015,0.04688901607795206,250000.0
라마47a33b,47435.66796125663,0.18974267184502652,250000.0
라마47a34a,59049.41423945315,0.2361976569578126,250000.0
라마47a34b,31166.5297885441,0.1246661191541764,250000.0
라마47a35a,46254.458245050846,0.18501783298020338,250000.0
라마47a35b,0.0,0.0,250000.0
라마47a36a,0.0,0.0,250000.0
라마47a36b,0.0,0.0,250000.0
라마47a37a,1826.961238688199,0.007307844954752796,250000.0
라마47a37b,801.2832761157048,0.0032051331044628192,250000.0
라마47a38a,105.55608419282787,0.0004222243367713115,250000.0
라마47a38b,2878.3641152891287,0.011513456461156514,250000.0
라마47a39a,6226.656715456842,0.027210203744296956,228835.3580138811
라마47b14a,0.0,0.0,182480.4522584828
라마47b14b,5717.803898712922,0.02338032732099465,244556.19548057183
라마47b15a,114060.23699057839,0.4562409479623135,250000.0
라마47b15b,130048.76663214836,0.5201950665285934,250000.0
라마47b16a,38983.518294044414,0.15593407317617766,250000.0
라마47b16b,125671.99082844639,0.5026879633137855,250000.0
라마47b17a,100079.21344834965,0.4003168537933986,250000.0
라마47b17b,8707.052862459617,0.03482821144983847,250000.0
라마47b18a,795.7893394213679,0.0031831573576854718,250000.0
라마47b18b,11294.717447337584,0.04517886978935033,250000.0
라마47b19a,25535.671670800122,0.10214268668320049,250000.0
라마47b19b,35076.68718147668,0.1403067487259067,250000.0
라마47b20a,23722.34148494805,0.0948893659397922,250000.0
라마47b20b,21421.26112800056,0.08568504451200223,250000.0
라마47b21a,23205.52575148176,0.09282210300592704,250000.0
라마47b21b,23418.36445420901,0.09367345781683604,250000.0
라마47b22a,42355.464806341464,0.16942185922536585,250000.0
라마47b22b,24878.176195182903,0.09951270478073161,250000.0
라마47b23a,83940.42631832843,0.3357617052733137,250000.0
라마47b23b,7266.913652360722,0.02906765460944289,250000.0
라마47b24a,35221.74447970864,0.14088697791883456,250000.0
라마47b24b,27147.070843628197,0.10858828337451279,250000.0
라마47b25a,13681.24086701032,0.05472496346804128,250000.0
라마47b25b,1111.1373237883054,0.004444549295153221,250000.0
라마47b26a,0.0,0.0,250000.0
라마47b26b,549.7837576631994,0.0021991350306527976,250000.0
라마47b27a,6688.460928877123,0.02675384371550849,250000.0
라마47b27b,67258.05868594265,0.26903223474377064,250000.0
라마47b28a,4828.97919902754,0.01931591679611016,250000.0
라마47b28b,2236.657194409626,0.008946628777638504,250000.0
라마47b29a,0.0,0.0,250000.0
라마47b29b,0.0,0.0,250000.0
라마47b30a,0.0,0.0,250000.0
라마47b30b,0.0,0.0,250000.0
라마47b31a,0.0,0.0,250000.0
라마47b31b,0.0,0.0,250000.0
라마47b32a,34100.86648627481,0.13640346594509925,250000.0
라마47b32b,6243.550792457072,0.024974203169828287,250000.0
라마47b33a,0.0,0.0,250000.0
라마47b33b,9843.40280389392,0.03937361121557568,250000.0
라마47b34a,0.0,0.0,250000.0
라마47b34b,22.960570664009857,9.184228265603944e-05,250000.0
라마47b35a,40942.17022124519,0.16376868088498078,250000.0
라마47b35b,15533.865458716686,0.06213546183486674,250000.0
라마47b36a,1549.5496277074462,0.006198198510829785,250000.0
라마47b36b,0.0,0.0,250000.0
라마47b37a,0.0,0.0,250000.0
라마47b37b,9186.205624916347,0.03674482249966539,250000.0
라마47b38a,55690.44647789845,0.2227617859115938,250000.0
라마47b38b,18660.43707056461,0.07464174828225845,250000.0
라마47b39a,10923.550806603222,0.04369420322641289,250000.0
라마47b39b,0.0,0.0,191849.38124052135
라마48a13b,57552.306077861176,0.27093396359713146,212421.8954085774
라마48a14a,60668.300123576344,0.24267320049430538,250000.0
라마48a14b,75048.47700722146,0.30019390802888585,250000.0
라마48a15a,152757.22658124162,0.6110289063249664,250000.0
라마48a15b,56635.461568231985,0.22654184627292795,250000.0
라마48a16a,20916.943414947782,0.08366777365979113,250000.0
라마48a16b,190979.27507219976,0.763917100288799,250000.0
라마48a17a,43621.61523072857,0.17448646092291425,250000.0
라마48a17b,3010.82599664736,0.01204330398658944,250000.0
라마48a18a,0.0,0.0,250000.0
라마48a18b,29063.249378056946,0.11625299751222778,250000.0
라마48a19a,75175.04219208613,0.3007001687683445,250000.0
라마48a19b,12381.673211471008,0.049526692845884034,250000.0
라마48a20a,39317.44346054888,0.1572697738421955,250000.0
라마48a20b,29811.330281639042,0.11924532112655617,250000.0
라마48a21a,51300.82511978706,0.20520330047914825,250000.0
라마48a21b,5227.5241005281305,0.020910096402112523,250000.0
라마48a22a,46119.93491766295,0.1844797396706518,250000.0
라마48a22b,116680.76059248793,0.4667230423699517,250000.0
라마48a23a,139571.3408503547,0.5582853634014188,250000.0
라마48a23b,5810.1036113491145,0.023240414445396457,250000.0
라마48a24a,0.0,0.0,250000.0
라마48a24b,0.0,0.0,250000.0
라마48a25a,4840.525240794654,0.019362100963178613,250000.0
라마48a25b,19637.843005972452,0.07855137202388981,250000.0
라마48a26a,461.83352270481714,0.0018473340908192685,250000.0
라마48a26b,0.0,0.0,250000.0
라마48a27a,0.0,0.0,250000.0
라마48a27b,24068.084717030033,0.09627233886812013,250000.0
라마48a28a,19913.399725578623,0.07965359890231449,250000.0
라마48a28b,10931.47711164738,0.04372590844658952,250000.0
라마48a29a,0.0,0.0,250000.0
라마48a29b,0.0,0.0,250000.0
라마48a30a,0.0,0.0,250000.0
라마48a30b,0.0,0.0,250000.0
라마48a31a,1067.9064340681011,0.004271625736272404,250000.0
라마48a31b,1129.809127088015,0.0045192365083520595,250000.0
라마48a32a,0.0,0.0,250000.0
라마48a32b,0.0,0.0,250000.0
라마48a33a,0.0,0.0,250000.0
라마48a33b,0.0,0.0,250000.0
라마48a34a,0.0,0.0,250000.0
라마48a34b,0.0,0.0,250000.0
라마48a35a,0.0,0.0,250000.0
라마48a35b,19496.67058623323,0.07798668234493292,250000.0
라마48a36a,3397.9189209761985,0.013591675683904793,250000.0
라마48a36b,0.0,0.0,250000.0
라마48a37a,0.0,0.0,250000.0
라마48a37b,7040.627984208159,0.028162511936832637,250000.0
라마48a38a,26618.77566068981,0.10647510264275925,250000.0
라마48a38b,35094.98506794534,0.14037994027178136,250000.0
라마48a39a,17748.90299565799,0.07099561198263196,250000.0
라마48a39b,0.0,0.0,250000.0
라마48b13b,15933.367562009667,0.07115374964463587,223928.7127043325
라마48b14a,12017.717537347591,0.04807087014939036,250000.0
라마48b14b,95049.39160607656,0.38019756642430624,250000.0
라마48b15a,52101.50669538132,0.20840602678152528,250000.0
라마48b15b,27022.784389222405,0.10809113755688962,250000.0
라마48b16a,64123.51116961677,0.2564940446784671,250000.0
라마48b16b,59810.448146101095,0.23924179258440437,250000.0
라마48b17a,20842.177319353388,0.08336870927741355,250000.0
라마48b17b,10818.29275263233,0.04327317101052932,250000.0
라마48b18a,3104.647981860556,0.012418591927442223,250000.0
라마48b18b,86355.13187575203,0.3454205275030081,250000.0
라마48b19a,66316.02765657492,0.2652641106262997,250000.0
라마48b19b,26659.758568005913,0.10663903427202365,250000.0
라마48b20a,52111.73435548194,0.20844693742192774,250000.0
라마48b20b,14843.699046084259,0.05937479618433704,250000.0
라마48b21a,20916.59378827763,0.08366637515311053,250000.0
라마48b21b,45868.20819581343,0.18347283278325371,250000.0
라마48b22a,48073.101242001176,0.1922924049680047,250000.0
라마48b22b,8768.724502384344,0.03507489800953738,250000.0
라마48b23a,79376.01074932105,0.3175040429972842,250000.0
라마48b23b,48573.91558851384,0.19429566235405535,250000.0
라마48b24a,7123.999370511657,0.028495997482046627,250000.0
라마48b24b,0.0,0.0,250000.0
라마48b25a,1020.1211320511565,0.0040804845282046255,250000.0
라마48b25b,13189.17672233425,0.052756706889337,250000.0
라마48b26a,4259.945521799729,0.017039782087198918,250000.0
라마48b26b,382.9120681365652,0.0015316482725462608,250000.0
라마48b27a,10676.766962737593,0.04270706785095037,250000.0
라마48b27b,6665.343848275103,0.02666137539310041,250000.0
라마48b28a,36570.26145541822,0.1462810458216729,250000.0
라마48b28b,34445.72691593897,0.13778290766375587,250000.0
라마48b29a,0.0,0.0,250000.0
라마48b29b,0.0,0.0,250000.0
라마48b30a,0.0,0.0,250000.0
라마48b30b,0.0,0.0,250000.0
라마48b31a,0.0,0.0,250000.0
라마48b31b,0.0,0.0,250000.0
라마48b32a,0.0,0.0,250000.0
라마48b32b,0.0,0.0,250000.0
라마48b33a,0.0,0.0,250000.0
라마48b33b,0.0,0.0,250000.0
